state,state_code,serial_no,blood_bank_name,address,phone,email,category,is_available,total_units,stock_O_pos,stock_O_neg,stock_A_pos,stock_A_neg,stock_B_pos,stock_B_neg,stock_AB_pos,stock_AB_neg,raw_availability,last_updated,type,scraped_at
Kerala,32,84,Govt Women And Childrens Hospital,"kottaparamba, , Kottapparamba, Kozhikode, Kerala",9446584850,bloodbankwc@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:15:32,Blood Bank,2026-04-07T19:24:36.401795
Kerala,32,85,Craft Hospital And Research Centre,"CHANTHAPURA, KODUNGALLOOR, Kodungallur, Thrissur, Kerala",9249095262,bloodcentre@craftivf.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:10:40,Blood Bank,2026-04-07T19:24:36.401802
Kerala,32,86,St.Josephs Mission Hospital Anchal,"St. Josephs Mission Hospital, Anchal P.O ,, , Kollam, Kollam, Kerala",8111853211,srjeevamary1980@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:04:47,Blood Bank,2026-04-07T19:24:36.401809
Kerala,32,87,Taluk Headquarters Hospital Sulthan Bathery,"Police Station Road, Fairland Colony, Sulthan Bathery, Wayan, , Wayanad, Wayanad, Kerala",04936-221136,bloodbanksbathery@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:01:42,Blood Bank,2026-04-07T19:24:36.401816
Kerala,32,88,Dr Moopens Medical College,"Naseera Nagar, Meppadi P.O, Kalpetta, , , Wayanad, Wayanad, Kerala",7559038383,bloodbank@drmoopensmc.ac.in,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:01:28,Blood Bank,2026-04-07T19:24:36.401824
Kerala,32,89,Kerala Medical College Hospital Run By Royal Medical Trust,"Mangode, Thrikkadeeri Ottappalam, , Palakkad, Kerala",9847422501,bloodcentrekmc@tmc.ac.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:00:38,Blood Bank,2026-04-07T19:24:36.401831
Kerala,32,90,Medical College Hospital Manjeri,"BLOOD CENTRE, GMCH MANJERI ,  MALAPPURAM, , Manjeri, Malappuram, Kerala",8304845040,bloodbankmanjeri@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:00:35,Blood Bank,2026-04-07T19:24:36.401838
Kerala,32,91,Ktct Hospital,"Chathampara, Thottakkadu Kallambalam, , Thiruvananthapuram, Kerala",9539289450,reports.ktctbloodcentre@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 08:00:18,Blood Bank,2026-04-07T19:24:36.401845
Kerala,32,92,Renai Medicity,"No, 35/258/A, Palarivattom P.o, Kochi. Pin 682025, , Ernakulam, Ernakulam, Kerala",7012048497,bloodbank@renaimedicity.org,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:53:51,Blood Bank,2026-04-07T19:24:36.401852
Kerala,32,93,Malabar Institute Of Medical Sciences Blood Bank,"Malabar Institute of Medical  Sciences Ltd, Trichur road, Ch, , Kottakkal, Malappuram, Kerala",9656905333,jithin01@asterhospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:52:06,Blood Bank,2026-04-07T19:24:36.401860
Kerala,32,94,M K Haji Orphanage Hospital,"Blood Centre 11/543/A B-Block 6th Floor Thirurangadi Malapp, , Thirurangadi, Malappuram, Kerala",4942633323,bbmkhoh@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:46:44,Blood Bank,2026-04-07T19:24:36.401867
Kerala,32,95,Elite Mission Hospital,"Koorkkenchery, Thrissur, , Thrissur, Kerala",9895616871,elite.lab2020@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:40:11,BSU,2026-04-07T19:24:36.401874
Kerala,32,96,"Blood Centre District Hospital, Kanhangad","BLOOD BANK DISTRICT HOSPITAL KANHANGAD KASARGOD BALLA PO CHE, , Kanhangad, Kasaragod, Kerala",9847882073,dhbbkngd@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:38:04,Blood Bank,2026-04-07T19:24:36.401882
Kerala,32,97,Mount Zion Medical College Hospital,"Mountzion Medical College , Chayalode P.O Adoor, , Pathanamthitta, Pathanamthitta, Kerala",7907713098,mzmcbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:35:35,Blood Bank,2026-04-07T19:24:36.401889
Kerala,32,98,General Hospital Kottayam,"General Hospital Kottayam Kumily Road, , , Kottayam, Kerala",9447010519,bloodbank.dhktm@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:29:00,Blood Bank,2026-04-07T19:24:36.401897
Kerala,32,99,Government General Hospital (Beach),"Government General Hospital, Beach Road, Kozhikode District, , Kozhikode, Kozhikode, Kerala",7736095899,beachbloodbank@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:24:49,Blood Bank,2026-04-07T19:24:36.401904
Kerala,32,100,Thiruvalla Medical Mission Hospital,"Thiruvalla - Mallappally Road, , , Pathanamthitta, Pathanamthitta, Kerala",0469-2626000,transfusionmedicine@tmmhospital.org,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:18:40,Blood Bank,2026-04-07T19:24:36.401912
Kerala,32,101,Avitis Super Speciality Hospitals,"BULDING XX/882,POLLACHI - TRISSUR MAIN ROAD, NEAR JAPAMALARA, , NEMMARA, Palakkad, Kerala",9188528422,bloodbank@avitishospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:13:49,Blood Bank,2026-04-07T19:24:36.401919
Kerala,32,102,Sree Narayana Institute Of Medical Sciences,"Sree Narayana Institute of Medical Sciences, Chalakka, North, , Ernakulam, Ernakulam, Kerala",0484-2661570,bloodbank@snims.org,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:09:24,Blood Bank,2026-04-07T19:24:36.401926
Kerala,32,103,Baby Memorial Hospital,"Indira Gandhi Road, Arayidathupalam,, , Kozhikode, Kozhikode, Kerala",0495-2723272,bloodbank@babymhospital.org,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:07:51,Blood Bank,2026-04-07T19:24:36.401934
Kerala,32,104,Azeezia Hospital,"Azeezia Health City , Alathur, , Palakkad, Kerala",6282138128,Azeeiabloodcentrealathur@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:02:57,Blood Bank,2026-04-07T19:24:36.401942
Kerala,32,105,"Blood Centre General Hospital, Pathanamthitta","M/s. General Hospital, Pathanamthitta Distt, Kerala State ,P, , Pathanamthitta, Pathanamthitta, Kerala",9496326279,bloodbankptagh@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 06:37:39,Blood Bank,2026-04-07T19:24:36.401949
Kerala,32,106,Tellichery Co-Op Hospital,"Palissery,Thalassery,, , Kannur, Kannur, Kerala",0490-2340000,coophospitaltly@gmail.com,Private,True,9,3,0,1,0,4,0,1,0,"Available, O+Ve:3, B+Ve:4, A+Ve:1, AB+Ve:1",2026-04-07 06:23:42,Blood Bank,2026-04-07T19:24:36.401957
Kerala,32,107,Mmc Hospital Blood Bank Modakkalur,"Modakkallur, Atholi, , , Kozhikode, Kozhikode, Kerala",9747472795,bloodbank@mmchospital.in,Private,True,2,2,0,0,0,0,0,0,0,"Available, O+Ve:2",2026-04-07 06:23:10,Blood Bank,2026-04-07T19:24:36.401965
Kerala,32,108,Gimcare Hospital Blood Centre,"2nd floor, near to Dialysis centre, , Kannur, Kannur, Kerala",9995034630,bloodbank@gimcarehospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 06:07:58,Blood Bank,2026-04-07T19:24:36.401972
Kerala,32,109,Edappal Hospital Pvt. Ltd,"Pattambi Road, Edappal, , Malappuram, Kerala",9895464009,ehplbloodcentre@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 05:05:24,Blood Bank,2026-04-07T19:24:36.401980
Kerala,32,110,Edappal Hospital (P) Ltd,"Pattambi Road, Edappal,, , Malappuram, Malappuram, Kerala",9400776734,ehplbloodcentre@gmail.com,Private,True,33,9,0,9,0,14,0,1,0,"Available, AB+Ve:1, A+Ve:9, B+Ve:14, O+Ve:9",2026-04-07 05:04:09,BSU,2026-04-07T19:24:36.401990
Kerala,32,111,Almas Hospital Blood Bank,"ALMAS JUNCTION ,CHANGUVETTY, KOTTAKAL, Kottakkal, Malappuram, Kerala",9633412542,bloodbank@almashospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 04:54:16,Blood Bank,2026-04-07T19:24:36.402002
Kerala,32,112,I.M.A.Blood Centre,"IMA Blood Centre, IMA Centre, Asramam, Kollam, IMA Blood centre, IMA Centre, Asramam, Kollam, Kollam, Kollam, Kerala",9388442595,imabloodbnk@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 01:58:25,Blood Bank,2026-04-07T19:24:36.402010
Kerala,32,113,Ns Memorial Institute Of Health Science Blood Centre,"NS MEMORIAL INSTITUTE OF HEALTH SCIENCE, NH BYPASS ROAD, PAL, , KOLLAM, Kollam, Kerala",9901523053,nsblooddonation@gmail.com,Private,True,9,2,0,2,0,5,0,0,0,"Available, B+Ve:5, O+Ve:2, A+Ve:2",2026-04-07 01:37:10,Blood Bank,2026-04-07T19:24:36.402018
Kerala,32,114,Kannur Medical College And Hospital (Prestige Edu Trust),"KANUR MEDICAL COLLEGE,ANJARAKANDY, , Kannur, Kannur, Kerala",8137973226,kmchbloodbank06@gmail.com,Private,True,7,1,3,1,0,1,0,1,0,"Available, A+Ve:1, O+Ve:1, B+Ve:1, AB+Ve:1, O-Ve:3",2026-04-07 01:27:45,Blood Bank,2026-04-07T19:24:36.402027
Kerala,32,115,P.K Das Institute Of Medical Sciences,"PK Das Institute of Medical Sciences Vaniamkulam, , Ottapalam, Palakkad, Kerala",8160116263,bloodbank@pkdashospital.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 01:27:09,Blood Bank,2026-04-07T19:24:36.402036
Kerala,32,116,Karuna Medical Collage Hospital Blood Bank,"Vilayodi, Chittur, , , Palakkad, Palakkad, Kerala",9072398955,karunabloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 01:18:53,Blood Bank,2026-04-07T19:24:36.402043
Kerala,32,117,General Hospital Kasaragod,"Blood center, Govt.General Hosptal, , Administrative block,Ground Floor, Opp. Old bus stand ,Kasar, Kasaragode, Kasaragod, Kerala",9400545580,ghkasaragod@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 01:04:42,Blood Bank,2026-04-07T19:24:36.402051
Kerala,32,118,"Co  Operative Hospital Society Ltd, Taliparamba,Kannur","CO OPERATIVE HOSPITAL SOCIETY LTD; NO.C-1468 ,TALIPARAMBA,SE, , Taliparamba, Kannur, Kerala",7025865774,tchsbloodbank@gmail.com,Private,True,9,4,0,1,0,4,0,0,0,"Available, B+Ve:4, O+Ve:4, A+Ve:1",2026-04-07 00:57:19,Blood Bank,2026-04-07T19:24:36.402059
Kerala,32,119,"Mar Sleeva Medicity Blood Bank,Palai","Cherpunkal, Kezhuvankulam PO,, , Kottayam, Kottayam, Kerala",7736306918,mail@marsleevamedicity.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 00:47:09,Blood Bank,2026-04-07T19:24:36.402067
Kerala,32,120,Mes Blood Centre,"MES Medical college and hospital Blood Centre, malapparambu,, , Perinthalmanna, Malappuram, Kerala",7356076771,mesbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 00:36:04,Blood Bank,2026-04-07T19:24:36.402074
Kerala,32,121,Blood Centre Taluk Head Quarters Hospital .Mannarkkad,"Taluk Head Quarters Hospital Mannarkkad, , Mannarkkad, Palakkad, Kerala",9496355549,bbthqhmkd@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 00:21:55,Blood Bank,2026-04-07T19:24:36.402081
Kerala,32,122,District Hospital Tirur,"Blood bank,district hospital,tirur,malappuram dist, , TIRUR, Malappuram, Kerala",9048591165,bloodbankdhtirur@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 00:21:13,Blood Bank,2026-04-07T19:24:36.402089
Kerala,32,123,Indira Gandhi Co Operative Hospital,"Kadavanthra, , , Ernakulam, Kerala",8714349913,drsskamath@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 17:42:52,BSU,2026-04-07T19:24:36.402095
Kerala,32,124,Bsu Taluk Head Quarters Hospital  Chittur,"Chittur, , chittur, Palakkad, Kerala",9496238396,ghchittur@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 16:32:44,BSU,2026-04-07T19:24:36.402102
Kerala,32,125,Santhi Nursing Home,"Punnayarkulam, , , Thrissur, Kerala",9895449557,santhidiagnostics@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 16:09:42,BSU,2026-04-07T19:24:36.402109
Kerala,32,126,Amala Multi Speciality Hospital,"Keezhur , Iritty, , Kannur, Kerala",9995372170,amalabloodbankiritty@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 11:32:02,Blood Bank,2026-04-07T19:24:36.402116
Kerala,32,127,"M.M.T.Hospital, (Mundakkayam Medical Trust Hospital)","Mundakayam East P.O,, , Idukki, Idukki, Kerala",9446463400,mmthospital@gmail.com,Private,True,20,8,0,5,1,6,0,0,0,"Available, B+Ve:6, A-Ve:1, A+Ve:5, O+Ve:8",2026-04-06 10:59:04,Blood Bank,2026-04-07T19:24:36.402126
Kerala,32,128,Mvr Cancer Centre And Research Institute,"Choolur, Vellasseri PO, Poolacode, , Calicut, Kozhikode, Kerala",9946662946,transfusionmedicine@mvrccri.co,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 10:17:36,Blood Bank,2026-04-07T19:24:36.402133
Kerala,32,129,Azeezia Medical College Blood Bank,"Azeezia Medical College, Meeyannoor , Kollam, , kollam, Kollam, Kerala",9901523053,devibeena1987@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 09:58:16,Blood Bank,2026-04-07T19:24:36.402140
Kerala,32,130,Valiyath Institute Of Medical Sciences,"Market Road, Near Thevar Kaavu Sree Devi Temple, Karunagapp, , Karunagapally, Kollam, Kerala",8921417892,valiyathhospitalbloodcentre@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 09:51:55,Blood Bank,2026-04-07T19:24:36.402148
Kerala,32,131,Sacred Heart Mission Hospital,"Pullur P.O., Irinjalakuda, , , Thrissur, Thrissur, Kerala",7559007919,shbloodbankpullur@gmail.com,Private,True,20,5,1,4,1,3,2,3,1,"Available, O-Ve:1, A+Ve:4, AB-Ve:1, B+Ve:3, A-Ve:1, AB+Ve:3, O+Ve:5, B-Ve:2",2026-04-06 09:01:05,Blood Bank,2026-04-07T19:24:36.402158
Kerala,32,132,"Aster Medcity, Aster Dm Healthcare Private Ltd.","IX/475 L, Kuttysahib Road, Near Kothad Bridge, South Chittoo, , Ernakulam, Ernakulam, Kerala",9884331122,drdhinesh.kumar@asterhospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 08:22:01,Blood Bank,2026-04-07T19:24:36.402165
Kerala,32,133,Taluk Headquarters Hospital Chirayinkeezhu,"Blood Bank, Taluk Head Quarters Hospital, Chirayinkeezhu, , Thiruvananthapuram, Thiruvananthapuram, Kerala",9645319289,bbthqhchirayinkil@gmail.com,Govt.,True,13,4,0,5,0,2,1,1,0,"Available, B+Ve:2, AB+Ve:1, O+Ve:4, B-Ve:1, A+Ve:5",2026-04-06 08:20:01,Blood Bank,2026-04-07T19:24:36.402175
Kerala,32,134,Devamatha Hospital,"Koothattukulam, , , Ernakulam, Ernakulam, Kerala",9447828151,dmhadmn@gmail.com,Private,True,4,2,0,1,0,1,0,0,0,"Available, A+Ve:1, B+Ve:1, O+Ve:2",2026-04-06 08:19:07,Blood Bank,2026-04-07T19:24:36.402183
Kerala,32,135,Sunrise Blood Center,"sunrise Hospital seaport airport road, kakkanad , , Ernakulam, Ernakulam, Kerala",9895566591,sunrise.bloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 08:01:35,Blood Bank,2026-04-07T19:24:36.402190
Kerala,32,136,Smita Memorial Hospital And Research Centre A Unit Of Advani Olickal Healthcare Services Private Ltd,"Vengalloor, Thodupuzha, Idukki, Thodupuzha, Idukki, Kerala",9778657374,bloodcentre@smitahospital.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 07:42:29,Blood Bank,2026-04-07T19:24:36.402197
Kerala,32,137,Dr.Km Cherian Institute Of Medical Sciences,"Dr.KM Cherian Institute of Medical Sciences Umayattukara, ka, , CHENGANNUR, Alappuzha, Kerala",9188954807,manager.lab@drkmcims.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 01:56:44,Blood Bank,2026-04-07T19:24:36.402204
Kerala,32,138,Malabar Cancer Centre Society,"Kodiyeri,Thalassery, Muzhikkara - MCC Rd, Illathaazha,, , Thalassery, Kannur, Kerala",0490239922,mccbloodbank@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 00:10:41,Blood Bank,2026-04-07T19:24:36.402212
Kerala,32,139,Vijaya Hospital,"Pulamon Kottarakkara, , , Kollam, Kerala",6282913336,vijayabloodstoragektr@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 00:00:08,BSU,2026-04-07T19:24:36.402220
Kerala,32,140,Iqraa Community Hospital,"Vazhakkad, , , Malappuram, Kerala",9747222967,ichvkdlab@gmail.com,Private,True,10,2,0,1,0,5,0,2,0,"Available, A+Ve:1, O+Ve:2, B+Ve:5, AB+Ve:2",2026-04-05 14:56:02,BSU,2026-04-07T19:24:36.402229
Kerala,32,141,Bishop Alappatt Misssion Hospital Karanchira,"Bishop Alappatt Mission Hospital, Kattoor P.O, Karanchira, Thrissur, , IRINJALAKUDA, Thrissur, Kerala",8281653853,bamhlab@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-05 11:19:00,BSU,2026-04-07T19:24:36.402237
Kerala,32,142,M S Padmaiah Gowder Memorial General Hospital,"Kalpetta, Kainatty, Kalpetta North PO Vythiri, , Wayanad, Kerala",8714221738,bloodcenterghkalpetta@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-05 10:12:53,Blood Bank,2026-04-07T19:24:36.402245
Kerala,32,143,Amala Institute Of Medical Science,"Amala Nagar P.O., , , Thrissur, Thrissur, Kerala",6238356306,amalabloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-05 07:57:55,Blood Bank,2026-04-07T19:24:36.402251
Kerala,32,144,Neyyar Medicity Blood Centre,"BLOOD CENTRE NEYYAR MEDICITY, KATTAKADA KILLI, , , Thiruvananthapuram, Thiruvananthapuram, Kerala",8129988373,neyyarmedicitybloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-05 07:28:34,Blood Bank,2026-04-07T19:24:36.402258
Kerala,32,145,Govt Taluk Head Quarters Hospital Punalur,"Medical officer BLOOD CENTRE GOVT.TALUK HEAD QUARTERS HOSPIT, , Punalur, Kollam, Kerala",8921028487,thqhpbloodbank@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-05 07:10:02,Blood Bank,2026-04-07T19:24:36.402266
Kerala,32,146,St.Martin De Porres Hospital,"ST MARTIN DE PORRES HOSPITAL, CHERUKUNNU, KANNUR, KERALA - 6, , Cherukunnu, Kannur, Kerala",0497-2860223,stmartinlab@gmail.com,Private,True,8,3,0,2,0,3,0,0,0,"Available, B+Ve:3, A+Ve:2, O+Ve:3",2026-04-05 06:44:07,Blood Bank,2026-04-07T19:24:36.402275
Kerala,32,147,Cosmopolitan Hospitals Pvt Ltd,"THE CHAIRPERSON AND MANAGING DIRECTOR, M/S. COSMOPOLITAN HOS, , Trivandrum, Thiruvananthapuram, Kerala",9495230076,bloodbank@cosmopolitanhospitals.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 16:23:09,Blood Bank,2026-04-07T19:24:36.402283
Kerala,32,148,The Payyannur Co-Operative Hospital Society Ltd.,"South Bazar, Payyanur,, , Kannur, Kannur, Kerala",8157803445,pchbloodbankpnr@gmail.com,Private,True,2,0,1,0,1,0,0,0,0,"Available, O-Ve:1, A-Ve:1",2026-04-04 13:32:28,Blood Bank,2026-04-07T19:24:36.402290
Kerala,32,149,Believers Church Medical College Hospital,"Believers Church Medical College Hospital, Kuttapuzha, PO T, , Pathanamthitta, Pathanamthitta, Kerala",9495998449,bloodbank@bcmch.org,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 11:49:08,Blood Bank,2026-04-07T19:24:36.402298
Kerala,32,150,"Blood Storage Centre Of M/S Malabar Multi-Speciality Centre Pvt Ltd ,Eranhipalam","Blood Storage Centre of M/s Malabar Multi-Speciality Centre Pvt Ltd ,Eranhipalam, Kozhikode, Kerala, , Kozhikode, Kozhikode, Kerala",8921186494,lab@malabarhospitals.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 10:53:21,BSU,2026-04-07T19:24:36.402305
Kerala,32,151,Taluk Head Quarters Hospital  Kadakkal,"Kadakkal, , , Kollam, Kerala",9744868182,thkadakkal@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 10:33:48,BSU,2026-04-07T19:24:36.402313
Kerala,32,152,Unity Hospital Pvt Ltd,"Unity Hospital (P) Ltd, Kanippayyur, Kunnamkulam, Thrissur, , , Kunnamkulam, Thrissur, Kerala",9400162905,unityhosp@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 09:59:06,Blood Bank,2026-04-07T19:24:36.402320
Kerala,32,153,Carmel Medical Centre,"Kizhathadiyoor PO, Pala, , , Kottayam, Kottayam, Kerala",9947491521,carmelbloodbankpala@gmail.com,Private,True,4,1,0,2,0,1,0,0,0,"Available, B+Ve:1, A+Ve:2, O+Ve:1",2026-04-04 08:19:48,Blood Bank,2026-04-07T19:24:36.402329
